input_city|city|country|month|high|low
Stropkov|Stropkov|Slovakia|September|20|8
Stropkov|Stropkov|Slovakia|October|14|4
Stropkov|Stropkov|Slovakia|November|7|1
Stropkov|Stropkov|Slovakia|December|1|-4
Stupava|Stupava|Slovakia|January|2|-4
Stupava|Stupava|Slovakia|February|5|-3
Stupava|Stupava|Slovakia|March|10|1
Stupava|Stupava|Slovakia|April|16|5
Stupava|Stupava|Slovakia|May|21|9
Stupava|Stupava|Slovakia|June|25|13
Stupava|Stupava|Slovakia|July|27|15
Stupava|Stupava|Slovakia|August|26|14
Stupava|Stupava|Slovakia|September|21|10
Stupava|Stupava|Slovakia|October|15|5
Stupava|Stupava|Slovakia|November|8|1
Stupava|Stupava|Slovakia|December|3|-2
Sučany|Sučany|Slovakia|January|0|-6
Sučany|Sučany|Slovakia|February|3|-5
Sučany|Sučany|Slovakia|March|8|-2
Sučany|Sučany|Slovakia|April|15|2
Sučany|Sučany|Slovakia|May|19|7
Sučany|Sučany|Slovakia|June|23|10
Sučany|Sučany|Slovakia|July|24|12
Sučany|Sučany|Slovakia|August|24|11
Sučany|Sučany|Slovakia|September|19|8
Sučany|Sučany|Slovakia|October|14|4
Sučany|Sučany|Slovakia|November|6|0
Sučany|Sučany|Slovakia|December|1|-4
Surany|Šurany|Slovakia|January|3|-4
Surany|Šurany|Slovakia|February|6|-2
Surany|Šurany|Slovakia|March|12|1
Surany|Šurany|Slovakia|April|17|5
Surany|Šurany|Slovakia|May|22|10
Surany|Šurany|Slovakia|June|26|13
Surany|Šurany|Slovakia|July|28|15
Surany|Šurany|Slovakia|August|27|14
Surany|Šurany|Slovakia|September|22|10
Surany|Šurany|Slovakia|October|16|6
Surany|Šurany|Slovakia|November|9|2
Surany|Šurany|Slovakia|December|4|-2
Tlmače|Tlmače|Slovakia|January|3|-5
Tlmače|Tlmače|Slovakia|February|6|-4
Tlmače|Tlmače|Slovakia|March|12|0
Tlmače|Tlmače|Slovakia|April|18|4
Tlmače|Tlmače|Slovakia|May|23|9
Tlmače|Tlmače|Slovakia|June|26|12
Tlmače|Tlmače|Slovakia|July|28|14
Tlmače|Tlmače|Slovakia|August|28|14
Tlmače|Tlmače|Slovakia|September|22|9
Tlmače|Tlmače|Slovakia|October|16|5
Tlmače|Tlmače|Slovakia|November|9|1
Tlmače|Tlmače|Slovakia|December|3|-4
Topoľcany|Topoľčany|Slovakia|January|2|-5
Topoľcany|Topoľčany|Slovakia|February|5|-4
Topoľcany|Topoľčany|Slovakia|March|10|0
Topoľcany|Topoľčany|Slovakia|April|16|4
Topoľcany|Topoľčany|Slovakia|May|21|8
Topoľcany|Topoľčany|Slovakia|June|24|12
Topoľcany|Topoľčany|Slovakia|July|27|13
Topoľcany|Topoľčany|Slovakia|August|26|13
Topoľcany|Topoľčany|Slovakia|September|21|9
Topoľcany|Topoľčany|Slovakia|October|15|5
Topoľcany|Topoľčany|Slovakia|November|8|1
Topoľcany|Topoľčany|Slovakia|December|3|-3
Tornaža|could not be found|could not be found|could not be found|99|99
Trebisov|Trebišov|Slovakia|January|1|-4
Trebisov|Trebišov|Slovakia|February|4|-3
Trebisov|Trebišov|Slovakia|March|10|0
Trebisov|Trebišov|Slovakia|April|17|5
Trebisov|Trebišov|Slovakia|May|22|10
Trebisov|Trebišov|Slovakia|June|25|13
Trebisov|Trebišov|Slovakia|July|27|15
Trebisov|Trebišov|Slovakia|August|27|14
Trebisov|Trebišov|Slovakia|September|21|10
Trebisov|Trebišov|Slovakia|October|15|5
Trebisov|Trebišov|Slovakia|November|7|1
Trebisov|Trebišov|Slovakia|December|2|-3
Trenčianske Teplice|Trenčianske Teplice|Slovakia|January|2|-5
Trenčianske Teplice|Trenčianske Teplice|Slovakia|February|5|-3
Trenčianske Teplice|Trenčianske Teplice|Slovakia|March|10|0
Trenčianske Teplice|Trenčianske Teplice|Slovakia|April|17|5
Trenčianske Teplice|Trenčianske Teplice|Slovakia|May|21|9
Trenčianske Teplice|Trenčianske Teplice|Slovakia|June|25|12
Trenčianske Teplice|Trenčianske Teplice|Slovakia|July|27|14
Trenčianske Teplice|Trenčianske Teplice|Slovakia|August|27|13
Trenčianske Teplice|Trenčianske Teplice|Slovakia|September|21|9
Trenčianske Teplice|Trenčianske Teplice|Slovakia|October|15|5
Trenčianske Teplice|Trenčianske Teplice|Slovakia|November|8|1
Trenčianske Teplice|Trenčianske Teplice|Slovakia|December|3|-3
Trenčín|Trenčín|Slovakia|January|2|-5
Trenčín|Trenčín|Slovakia|February|4|-4
Trenčín|Trenčín|Slovakia|March|10|-1
Trenčín|Trenčín|Slovakia|April|16|3
Trenčín|Trenčín|Slovakia|May|21|8
Trenčín|Trenčín|Slovakia|June|24|11
Trenčín|Trenčín|Slovakia|July|26|13
Trenčín|Trenčín|Slovakia|August|26|13
Trenčín|Trenčín|Slovakia|September|21|9
Trenčín|Trenčín|Slovakia|October|14|4
Trenčín|Trenčín|Slovakia|November|7|0
Trenčín|Trenčín|Slovakia|December|2|-4
Trnava|Trnava|Slovakia|January|2|-5
Trnava|Trnava|Slovakia|February|5|-4
Trnava|Trnava|Slovakia|March|10|0
Trnava|Trnava|Slovakia|April|16|4
Trnava|Trnava|Slovakia|May|21|8
Trnava|Trnava|Slovakia|June|24|12
Trnava|Trnava|Slovakia|July|27|13
Trnava|Trnava|Slovakia|August|26|13
Trnava|Trnava|Slovakia|September|21|9
Trnava|Trnava|Slovakia|October|15|5
Trnava|Trnava|Slovakia|November|8|1
Trnava|Trnava|Slovakia|December|3|-3
Trstice|Trstice|Slovakia|January|3|-4
Trstice|Trstice|Slovakia|February|6|-2
Trstice|Trstice|Slovakia|March|12|1
Trstice|Trstice|Slovakia|April|17|5
Trstice|Trstice|Slovakia|May|22|10
Trstice|Trstice|Slovakia|June|26|13
Trstice|Trstice|Slovakia|July|28|15
Trstice|Trstice|Slovakia|August|27|14
Trstice|Trstice|Slovakia|September|22|10
Trstice|Trstice|Slovakia|October|16|6
Trstice|Trstice|Slovakia|November|9|2
Trstice|Trstice|Slovakia|December|4|-2
Turany|Turany|Slovakia|January|2|-6
Turany|Turany|Slovakia|February|4|-6
Turany|Turany|Slovakia|March|8|-2
Turany|Turany|Slovakia|April|14|2
Turany|Turany|Slovakia|May|19|7
Turany|Turany|Slovakia|June|22|10
Turany|Turany|Slovakia|July|24|11
Turany|Turany|Slovakia|August|24|11
Turany|Turany|Slovakia|September|19|7
Turany|Turany|Slovakia|October|14|4
Turany|Turany|Slovakia|November|7|0
Turany|Turany|Slovakia|December|3|-4
Turčianske Teplice|Turčianske Teplice|Slovakia|January|1|-6
Turčianske Teplice|Turčianske Teplice|Slovakia|February|4|-5
Turčianske Teplice|Turčianske Teplice|Slovakia|March|9|-2
Turčianske Teplice|Turčianske Teplice|Slovakia|April|15|3
Turčianske Teplice|Turčianske Teplice|Slovakia|May|20|7
Turčianske Teplice|Turčianske Teplice|Slovakia|June|23|10
Turčianske Teplice|Turčianske Teplice|Slovakia|July|25|12
Turčianske Teplice|Turčianske Teplice|Slovakia|August|25|11
Turčianske Teplice|Turčianske Teplice|Slovakia|September|19|8
Turčianske Teplice|Turčianske Teplice|Slovakia|October|14|3
Turčianske Teplice|Turčianske Teplice|Slovakia|November|7|0
Turčianske Teplice|Turčianske Teplice|Slovakia|December|1|-5
Turzovka|Turzovka|Slovakia|January|2|-3
Turzovka|Turzovka|Slovakia|February|3|-3
Turzovka|Turzovka|Slovakia|March|6|0
Turzovka|Turzovka|Slovakia|April|11|4
Turzovka|Turzovka|Slovakia|May|17|9
Turzovka|Turzovka|Slovakia|June|20|12
Turzovka|Turzovka|Slovakia|July|22|14
Turzovka|Turzovka|Slovakia|August|22|14
Turzovka|Turzovka|Slovakia|September|17|10
Turzovka|Turzovka|Slovakia|October|12|6
Turzovka|Turzovka|Slovakia|November|6|2
Turzovka|Turzovka|Slovakia|December|3|-2
Tvrdosín|Tvrdošín|Slovakia|January|0|-6
Tvrdosín|Tvrdošín|Slovakia|February|3|-6
Tvrdosín|Tvrdošín|Slovakia|March|7|-2
Tvrdosín|Tvrdošín|Slovakia|April|13|2
Tvrdosín|Tvrdošín|Slovakia|May|18|6
Tvrdosín|Tvrdošín|Slovakia|June|21|10
Tvrdosín|Tvrdošín|Slovakia|July|23|11
Tvrdosín|Tvrdošín|Slovakia|August|23|11
Tvrdosín|Tvrdošín|Slovakia|September|17|7
Tvrdosín|Tvrdošín|Slovakia|October|12|3
Tvrdosín|Tvrdošín|Slovakia|November|6|-1
Tvrdosín|Tvrdošín|Slovakia|December|1|-5
Tvrdosovce|Tvrdošovce|Slovakia|January|3|-4
Tvrdosovce|Tvrdošovce|Slovakia|February|6|-2
Tvrdosovce|Tvrdošovce|Slovakia|March|12|1
Tvrdosovce|Tvrdošovce|Slovakia|April|17|5
Tvrdosovce|Tvrdošovce|Slovakia|May|22|10
Tvrdosovce|Tvrdošovce|Slovakia|June|26|13
Tvrdosovce|Tvrdošovce|Slovakia|July|28|15
Tvrdosovce|Tvrdošovce|Slovakia|August|27|14
Tvrdosovce|Tvrdošovce|Slovakia|September|22|10
Tvrdosovce|Tvrdošovce|Slovakia|October|16|6
Tvrdosovce|Tvrdošovce|Slovakia|November|9|2
Tvrdosovce|Tvrdošovce|Slovakia|December|4|-2
Varín|Varín|Slovakia|January|0|-6
Varín|Varín|Slovakia|February|3|-5
Varín|Varín|Slovakia|March|8|-2
Varín|Varín|Slovakia|April|15|2
Varín|Varín|Slovakia|May|19|7
Varín|Varín|Slovakia|June|23|10
Varín|Varín|Slovakia|July|24|12
Varín|Varín|Slovakia|August|24|11
Varín|Varín|Slovakia|September|19|8
Varín|Varín|Slovakia|October|14|4
Varín|Varín|Slovakia|November|6|0
Varín|Varín|Slovakia|December|1|-4
Vežké Kapusany|could not be found|could not be found|could not be found|99|99
Vežký Meder|could not be found|could not be found|could not be found|99|99
Vráble|Vráble|Slovakia|January|3|-4
Vráble|Vráble|Slovakia|February|6|-2
Vráble|Vráble|Slovakia|March|11|1
Vráble|Vráble|Slovakia|April|18|5
Vráble|Vráble|Slovakia|May|22|9
Vráble|Vráble|Slovakia|June|25|13
Vráble|Vráble|Slovakia|July|28|14
Vráble|Vráble|Slovakia|August|27|14
Vráble|Vráble|Slovakia|September|22|10
Vráble|Vráble|Slovakia|October|15|6
Vráble|Vráble|Slovakia|November|8|2
Vráble|Vráble|Slovakia|December|3|-2
Vranov nad Topžou|could not be found|could not be found|could not be found|99|99
Zarnovica|Žarnovica|Slovakia|January|2|-5
Zarnovica|Žarnovica|Slovakia|February|5|-3
Zarnovica|Žarnovica|Slovakia|March|10|0
Zarnovica|Žarnovica|Slovakia|April|17|5
Zarnovica|Žarnovica|Slovakia|May|21|9
Zarnovica|Žarnovica|Slovakia|June|25|12
Zarnovica|Žarnovica|Slovakia|July|27|14
Zarnovica|Žarnovica|Slovakia|August|27|13
Zarnovica|Žarnovica|Slovakia|September|21|9
Zarnovica|Žarnovica|Slovakia|October|15|5
Zarnovica|Žarnovica|Slovakia|November|8|1
Zarnovica|Žarnovica|Slovakia|December|3|-3
Ziar nad Hronom|Žiar nad Hronom|Slovakia|January|1|-6
Ziar nad Hronom|Žiar nad Hronom|Slovakia|February|5|-5
Ziar nad Hronom|Žiar nad Hronom|Slovakia|March|11|-1
Ziar nad Hronom|Žiar nad Hronom|Slovakia|April|18|4
Ziar nad Hronom|Žiar nad Hronom|Slovakia|May|21|8
Ziar nad Hronom|Žiar nad Hronom|Slovakia|June|26|12
Ziar nad Hronom|Žiar nad Hronom|Slovakia|July|28|13
Ziar nad Hronom|Žiar nad Hronom|Slovakia|August|27|12
Ziar nad Hronom|Žiar nad Hronom|Slovakia|September|22|8
Ziar nad Hronom|Žiar nad Hronom|Slovakia|October|15|4
Ziar nad Hronom|Žiar nad Hronom|Slovakia|November|8|1
Ziar nad Hronom|Žiar nad Hronom|Slovakia|December|2|-4
Zilina|Žilina|Slovakia|January|0|-6
Zilina|Žilina|Slovakia|February|3|-5
Zilina|Žilina|Slovakia|March|8|-2
Zilina|Žilina|Slovakia|April|15|2
Zilina|Žilina|Slovakia|May|19|7
Zilina|Žilina|Slovakia|June|23|10
Zilina|Žilina|Slovakia|July|24|12
Zilina|Žilina|Slovakia|August|24|11
Zilina|Žilina|Slovakia|September|19|8
Zilina|Žilina|Slovakia|October|14|4
Zilina|Žilina|Slovakia|November|6|0
Zilina|Žilina|Slovakia|December|1|-4
Zlate Moravce|Zlaté Moravce|Slovakia|January|3|-4
Zlate Moravce|Zlaté Moravce|Slovakia|February|6|-2
Zlate Moravce|Zlaté Moravce|Slovakia|March|11|1
Zlate Moravce|Zlaté Moravce|Slovakia|April|18|5
Zlate Moravce|Zlaté Moravce|Slovakia|May|22|9
Zlate Moravce|Zlaté Moravce|Slovakia|June|25|13
Zlate Moravce|Zlaté Moravce|Slovakia|July|28|14
Zlate Moravce|Zlaté Moravce|Slovakia|August|27|14
Zlate Moravce|Zlaté Moravce|Slovakia|September|22|10
Zlate Moravce|Zlaté Moravce|Slovakia|October|15|6
Zlate Moravce|Zlaté Moravce|Slovakia|November|8|2
Zlate Moravce|Zlaté Moravce|Slovakia|December|3|-2
Zvolen|Zvolen|Slovakia|January|1|-7
Zvolen|Zvolen|Slovakia|February|4|-6
Zvolen|Zvolen|Slovakia|March|10|-2
Zvolen|Zvolen|Slovakia|April|16|2
Zvolen|Zvolen|Slovakia|May|21|7
Zvolen|Zvolen|Slovakia|June|24|11
Zvolen|Zvolen|Slovakia|July|26|12
Zvolen|Zvolen|Slovakia|August|26|12
Zvolen|Zvolen|Slovakia|September|21|8
Zvolen|Zvolen|Slovakia|October|15|3
Zvolen|Zvolen|Slovakia|November|7|-1
Zvolen|Zvolen|Slovakia|December|2|-5
